id,source,language,era,text
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line27.txt,scribblelens,nl,17c,anders wert daer van d' onsen niet vernomen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line16.txt,scribblelens,nl,17c,inde nacht) an boord sonder voet opt landt gestelt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line17.txt,scribblelens,nl,17c,te hebben alsoo sy niet konden arriveeren door dien de
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line15.txt,scribblelens,nl,17c,hanghen en quamen alsoo (synde omtrent drie uyren
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line14.txt,scribblelens,nl,17c,'t licht siende dat men boven ande steng hadden ghe
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line10.txt,scribblelens,nl,17c,want eer sy het derde paert vande wech gedaen hadden en
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line11.txt,scribblelens,nl,17c,mochten sy schip noch zeyl bekennen soo dat oock int
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line13.txt,scribblelens,nl,17c,schip gewaer werden dan alheel duyster zynde werden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line12.txt,scribblelens,nl,17c,wederom roeyen de nacht haer overviel eer sie eenich
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line8.txt,scribblelens,nl,17c,gheleghen om de groote hoochte diet heeft maer al roeyen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.1_line9.txt,scribblelens,nl,17c,de werdense eerst gewaer dat hoghe bergen haer verd vertonen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line1.txt,scribblelens,nl,17c,gesien noordwest van ons diemen vermoede dat uyte Maes
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line0.txt,scribblelens,nl,17c,werden van het schip Geldria en oock vande pinas vyf scheepen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line2.txt,scribblelens,nl,17c,geseylt waren dan en warden daerna niet weeder vernomen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line3.txt,scribblelens,nl,17c,Op den selfden dach passeerden wy Tropicus Cancry al sta
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line7.txt,scribblelens,nl,17c,den ons cours te stellen nade Linie Equinoctial; dan al
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line6.txt,scribblelens,nl,17c,eylanden van Cabo Verde van waer wy voorgenomen had
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line4.txt,scribblelens,nl,17c,dich genietende dees eenparighe winden die ons binnen corten
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line5.txt,scribblelens,nl,17c,dagen deeden ondecken het eylant Bona Vista een van de
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line23.txt,scribblelens,nl,17c,eer naerder als verder en dat om te vermyden de vuylen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line22.txt,scribblelens,nl,17c,de Baxos de Sant Anna genaeken tot op 60 mylen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line20.txt,scribblelens,nl,17c,ing van haer stierlieden Men began van de courtsen te spreeken
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line21.txt,scribblelens,nl,17c,waerin differente opinien waeren; sommighe rieden men sou
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line19.txt,scribblelens,nl,17c,mighe met hen stierlieden andere verstaen hebbende de men
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line25.txt,scribblelens,nl,17c,zuydooste winden beneden mocht vervallen dwelck ge
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line24.txt,scribblelens,nl,17c,diemen noemt Abrollos daer men (zuyelycker loopende) deur de
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line18.txt,scribblelens,nl,17c,ghedaen zoodat de schippers altzamen anboord quamen som
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line26.txt,scribblelens,nl,17c,schiedende soude onmogelyck syn van den selfden jaere in
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line27.txt,scribblelens,nl,17c,Indyen te comen Andere stelden voor hoe schaedelyck
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line16.txt,scribblelens,nl,17c,Als nu het weder een weynich besadicht was en men de
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line17.txt,scribblelens,nl,17c,schuyten in zee mochte gebruycken wert van ons een teycken
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line15.txt,scribblelens,nl,17c,ewel het met de hulpe van Godt ten besten geluckte
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line14.txt,scribblelens,nl,17c,wel swaer te achten angesien het soo spade int jaer was ho
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line10.txt,scribblelens,nl,17c,om met het eerste bequame weder de schippers en stier
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line11.txt,scribblelens,nl,17c,luyden an boord te doen comen om voorsichtelyck dit stuck
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line13.txt,scribblelens,nl,17c,in Indyen te comen oft niet; het was voorwaer voor ons lieden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line12.txt,scribblelens,nl,17c,antevanghen alsoo hier princepalyck an bestont vant selfde jaer
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line8.txt,scribblelens,nl,17c,soo het op dien dach hard was coelende heeftmen by pro
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.1_line9.txt,scribblelens,nl,17c,visie die cours ghenomen zuyden ten oosten in voornemen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line1.txt,scribblelens,nl,17c,calmas en miserie met verlies van veel tyds spade voor
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line0.txt,scribblelens,nl,17c,ons de monsones ontwayen souden en alsoo deur veel
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line2.txt,scribblelens,nl,17c,Bantam mochten comen als andere die voor ons uytge
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line3.txt,scribblelens,nl,17c,zeylt synde haer scheepen ryckelyck gelaeden souden hebben
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line7.txt,scribblelens,nl,17c,die den rechten beleyder alder dingen is door wiens
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line6.txt,scribblelens,nl,17c,Doch ick nam voor my te vertoeven wat God doen wilde
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line4.txt,scribblelens,nl,17c,waerdeur ick het voort zeylen (alst eenichsins moghelyck waer)
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line5.txt,scribblelens,nl,17c,voot tprofytelyckst hielt hoe wel het periculeuzer scheen:
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line23.txt,scribblelens,nl,17c,een vlag achter af lieten wayen menende dat het een
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line22.txt,scribblelens,nl,17c,Pinas die haer heel na was soo dat sy in der haest
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line20.txt,scribblelens,nl,17c,te geven wie wy waren: Des andern daechs morghens
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line21.txt,scribblelens,nl,17c,alst began te dagen ondeckten die van den scheepe ons
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line19.txt,scribblelens,nl,17c,man sou kunnen de loef afwinnen om hem te kennen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line25.txt,scribblelens,nl,17c,den haest bekent so dat zy haer weder te vreden gaven
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line24.txt,scribblelens,nl,17c,vrybuyter was maer den onsen maeckte hem met haerlie
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line18.txt,scribblelens,nl,17c,quartier van ons afmaeken zou om te versoecken oft hy de
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line26.txt,scribblelens,nl,17c,Dit schip was niet van d'onsen soo wy meenden maer
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line27.txt,scribblelens,nl,17c,een vande zeewische scheepen daer Tonneman schipper
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line16.txt,scribblelens,nl,17c,vermoeden wy dat het ons noch niet ghewaer was ghewor
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line17.txt,scribblelens,nl,17c,den Wy deeden in de pinas weeten dat hy hem int dach
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line15.txt,scribblelens,nl,17c,door dien het alleen was Alst nu niet af en quam
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line14.txt,scribblelens,nl,17c,ren hoopende dattet het schip Zeeland soude weezen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line10.txt,scribblelens,nl,17c,Zynde dan weder ghekomen op de hoochte van 27 1/2 graad
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line11.txt,scribblelens,nl,17c,creegen wy een noordoosten wint soo dat wy ons cours
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line13.txt,scribblelens,nl,17c,schip gesien te loevert van ons dies wy verblyd wae
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line12.txt,scribblelens,nl,17c,namen oost zuyd oost Tegens den avond wert een
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line8.txt,scribblelens,nl,17c,bestiering wy bevinden alle menschen voornemen idel
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.0_line9.txt,scribblelens,nl,17c,te syn
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line1.txt,scribblelens,nl,17c,ons corts daerna op den breeden Occeaen brachten alsoo dat
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line0.txt,scribblelens,nl,17c,den verlooren stadich behoudende die dienstige winden die
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line2.txt,scribblelens,nl,17c,men een ighelyck beter te vreeden sach als vooren versekert
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line3.txt,scribblelens,nl,17c,synde de coude hoeken vant noorden nu niet te passeeren
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line7.txt,scribblelens,nl,17c,wesen; wy stierden de pinas eens derwaert om uyth onsen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line6.txt,scribblelens,nl,17c,d'welck nae ons vermoeden van ons lanslieden scheen te
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line4.txt,scribblelens,nl,17c,Varende dus met open halzen in schoon weder saghen wy
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line5.txt,scribblelens,nl,17c,een zeyl vande Portugaelsche cust tot ons komen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line23.txt,scribblelens,nl,17c,Isla de Hierro aende westsyde namen wy onsen passage
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line22.txt,scribblelens,nl,17c,Tenerife met syn hogen berch Pico ande oost syde ende
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line20.txt,scribblelens,nl,17c,stellende ons cours na d'eylanden Palma en Gomero die
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line21.txt,scribblelens,nl,17c,wy ten derden dage int gesichte cregen latende dan
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line19.txt,scribblelens,nl,17c,Porto Santo des ander daechs het suycker en wynrycke Madeera
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line25.txt,scribblelens,nl,17c,van Canarien en Cabo Verde op een dach alst schoon we
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line24.txt,scribblelens,nl,17c,na de eylanden de Cabo Verde Tuschen dese eylanden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line18.txt,scribblelens,nl,17c,hadden ondeckten wy een vande Canarische eylanden ghenaemt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line26.txt,scribblelens,nl,17c,der was en de son den horizon began te genaecken
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line16.txt,scribblelens,nl,17c,doen de scheurbuyck het volck began te plaghen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line17.txt,scribblelens,nl,17c,Als wy nu dees ghewenste coelte noch eenige daghen gebruykt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line15.txt,scribblelens,nl,17c,ranges uyt het schip van Avera die ons daerna veel goets deeden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line14.txt,scribblelens,nl,17c,weder gedescargeert waren De schipper Symon Hoen bracht o
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line10.txt,scribblelens,nl,17c,Avera was gescheyden met wille om naer Hollant te zeylen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line11.txt,scribblelens,nl,17c,Tweentwintich Engelse schepen (zeyde de schipper) lagen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line13.txt,scribblelens,nl,17c,merlant alsoo dat de schepen naer Oost Indyen gedestineert al
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line12.txt,scribblelens,nl,17c,voor de rivier van Lisbon onder t'geleyde van Millort Com
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line8.txt,scribblelens,nl,17c,naeme hem eenen brief mede te geven d'welcke wederge
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_5.0_line9.txt,scribblelens,nl,17c,keert synde seide dat het schip binnen twee dagen van
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line1.txt,scribblelens,nl,17c,ons was alsoo datmen dat voor dien dach naeliet
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line0.txt,scribblelens,nl,17c,heel ongheraden midsdien dit eylant noch vry wat ver van
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line2.txt,scribblelens,nl,17c,Des anderen daechs alsoo de pinas van ons was gedwaelt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line3.txt,scribblelens,nl,17c,ordonneerden wy den Leew (vermits hy best bezeylt was)
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line7.txt,scribblelens,nl,17c,nae dat hy van ons afgewendt was werter een schoot
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line6.txt,scribblelens,nl,17c,den zien d'welck haest geschiede want omtrent een uyr
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line4.txt,scribblelens,nl,17c,een myl oft twee inde ly van ons te loopen dan niet
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line5.txt,scribblelens,nl,17c,uyt het gesicht om te vernemen oft sy de jacht con
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line23.txt,scribblelens,nl,17c,wilden (midsdien wy niet versuymden alsoo men doch
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line22.txt,scribblelens,nl,17c,en alsoo Jan Carel en Govert Janss t'selfde oock wel
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line20.txt,scribblelens,nl,17c,Hierentuschen comt Jacob Hemskerck aenboord versoe
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line21.txt,scribblelens,nl,17c,kende instantelyck dat men t'land eens soude besichtighen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line19.txt,scribblelens,nl,17c,seggende d’oorsaecke waerom ick het ongeraden vont
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line25.txt,scribblelens,nl,17c,teghen spreeken meer: Hebbe derhalven Franck Ver
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line24.txt,scribblelens,nl,17c,nae de jacht mosten toeven) en hadde ick doen gheen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line18.txt,scribblelens,nl,17c,alsoo dat ick Verdoes weder t'scheepwaert stierde hem
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line16.txt,scribblelens,nl,17c,zynde) hadde begost te wayen zoo souden wy onge
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line17.txt,scribblelens,nl,17c,twijfelt van de schuyten versteken geweest hebben:
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line15.txt,scribblelens,nl,17c,waren ende oft daer en tuschen (zy lieden te lande
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line14.txt,scribblelens,nl,17c,naer myn opinie noch wel drie groote mylen daervan
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line10.txt,scribblelens,nl,17c,ons Franq Verdoes die daer in was versocht licency
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line11.txt,scribblelens,nl,17c,(uyten den naem vande vice admirael en zyn schipper)
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line13.txt,scribblelens,nl,17c,niet sonder groot peryckel te weezen midsdien wy
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line12.txt,scribblelens,nl,17c,om een tocht nae landt te doen dit versoeck docht my
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line8.txt,scribblelens,nl,17c,gedaen teken dat hy den verdoolden gesien hadde
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_10.0_line9.txt,scribblelens,nl,17c,Om dese tyt quam de schuyt vande vice admirael tot
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line1.txt,scribblelens,nl,17c,hie sy macker by de Capo verlooren hadde ende dat op
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line0.txt,scribblelens,nl,17c,op is hie quam daerna tot ons afloopen seggende dat
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line2.txt,scribblelens,nl,17c,syn schip veel crancken waren en al negen mannen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line3.txt,scribblelens,nl,17c,gestorven hy was mede onder Capo de Roman vervallen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line7.txt,scribblelens,nl,17c,det weder t' zeewaert van t' land af Wy baden hem
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line6.txt,scribblelens,nl,17c,nacht was en dorst hy niet tot haer loopen dan wen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line4.txt,scribblelens,nl,17c,geweest daer hy vyf scheepen gheanckert hadde sien leggen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line5.txt,scribblelens,nl,17c,en vermits het hard began te coelen en teghens de
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line23.txt,scribblelens,nl,17c,de rand lopen en zeylden alsoo wel vier oft vyf uyren
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line22.txt,scribblelens,nl,17c,volgende ons die het vier voerden men liet de marzeyls op
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line20.txt,scribblelens,nl,17c,den nacht gezeylt hadden en sylieden beyde int tweede
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line21.txt,scribblelens,nl,17c,quartier van ons schipper en stierman noch gesien waren
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line19.txt,scribblelens,nl,17c,sulcks werden soude midsdien wy in schoon weder al
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line25.txt,scribblelens,nl,17c,geefs De jacht stierden wy inde ly soo verd als men
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line24.txt,scribblelens,nl,17c,menende of sy achter mochten weezen dan t'was te ver
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line18.txt,scribblelens,nl,17c,d'welck my seer verwonderde niet weetende wat uyt
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line26.txt,scribblelens,nl,17c,af ooghen mochte maer hy en werd niemant
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line16.txt,scribblelens,nl,17c,bleef tot dat het heel nacht was geworden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line17.txt,scribblelens,nl,17c,Des morghens misten wy de Leew en het zeewische schip
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line15.txt,scribblelens,nl,17c,uyt ghehaelt wert en an de Leew gevoert welck daer oock
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line14.txt,scribblelens,nl,17c,an de man van Zeelant syn boort gevaren daer imant
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line10.txt,scribblelens,nl,17c,als de zee wat beslecht was dat hy ons dan zou comen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line11.txt,scribblelens,nl,17c,besoecken maer het gheviel heel anders wy zeylden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line13.txt,scribblelens,nl,17c,Lambartse syn kleyn schuytien uyt gestelt en daermede
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line12.txt,scribblelens,nl,17c,met malcanderen voort des namiddachs wert Symon
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line8.txt,scribblelens,nl,17c,oft hy met ons wilde comen eeten men soude ons
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_14.1_line9.txt,scribblelens,nl,17c,schuyt uyt zetten en hem comen halen Hy antwort
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line1.txt,scribblelens,nl,17c,om nae de Bay d'antanguil te zeylen want op dit schip
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line0.txt,scribblelens,nl,17c,ten naesten by hieren tuschen werde ick daegelycks gesolliciteert
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line2.txt,scribblelens,nl,17c,en op de Leew gheloof ick niet dat men imant gevonden
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line3.txt,scribblelens,nl,17c,sou hebben (na dat men vermercken conde) die gheneghen
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line7.txt,scribblelens,nl,17c,was (metter godlycke hulpe) voort te zeylen en daer
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line6.txt,scribblelens,nl,17c,water soberlyck souden gebruycken dewyl myn mening
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line4.txt,scribblelens,nl,17c,was om voort teseylen: Alhoewel ick viertien daghen voor
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line5.txt,scribblelens,nl,17c,desen op Hollandia had laten weeten dat sy haer
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line23.txt,scribblelens,nl,17c,zeylen en docht my zoo onredelyck niet te weezen de
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line22.txt,scribblelens,nl,17c,my seer beswaert want het versoeck om in de Bay ante
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line20.txt,scribblelens,nl,17c,lyck (naer myn opinie) soo verden wech met het waeter
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line21.txt,scribblelens,nl,17c,dat wy noch hadden te zeylen: Dit stuck maeckte
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line19.txt,scribblelens,nl,17c,sou verleenen want sonder dat en wast niet wel moghe
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line25.txt,scribblelens,nl,17c,verden wech sieckte mocht gecauzeert hebben daerna
scribblelens.corpus.v1.2_scribblelens.corpus.v1_nl_van.neck.tweede_13.1_line24.txt,scribblelens,nl,17c,wyl ons water heel stinckende was d'welck op soo
